No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
7179,30:44.0,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600adc017171790000000047fc0000,Sent Connection oriented channel
7180,30:44.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7181,30:44.1,localhost (),remote (),L2CAP,543,Dynamically Allocated Channel,80600add017171910000000047fc0000,Sent Connection oriented channel
7182,30:44.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7183,30:44.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7184,30:44.1,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,80600ade017171a80000000047fc0000,Sent Connection oriented channel
7185,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7186,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7187,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7188,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7189,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014A (opcode 0xFD4A)
7190,30:44.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7191,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014A [opcode 0xFD4A])
7192,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014B (opcode 0xFD4B)
7193,30:44.1,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,80600adf017171bf0000000047fc0000,Sent Connection oriented channel
7194,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014B [opcode 0xFD4B])
7195,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7196,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7197,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014A (opcode 0xFD4A)
7198,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014A [opcode 0xFD4A])
7199,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014B (opcode 0xFD4B)
7200,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014B [opcode 0xFD4B])
7201,30:44.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7202,30:44.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7203,30:44.1,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,80600ae0017171d70000000047fc0000,Sent Connection oriented channel
7204,30:44.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7205,30:44.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7206,30:44.2,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,80600ae1017171ee0000000047fc0000,Sent Connection oriented channel
7207,30:44.2,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,80600ae2017172050000000047fc0000,Sent Connection oriented channel
7208,30:44.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7209,30:44.2,localhost (),remote (),L2CAP,571,Dynamically Allocated Channel,80600ae30171721c0000000047fc0000,Sent Connection oriented channel
7210,30:44.2,localhost (),remote (),L2CAP,568,Dynamically Allocated Channel,80600ae4017172330000000047fc0000,Sent Connection oriented channel
7211,30:44.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7212,30:44.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7213,30:44.2,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,80600ae50171724b0000000047fc0000,Sent Connection oriented channel
7214,30:44.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7215,30:44.3,localhost (),remote (),L2CAP,540,Dynamically Allocated Channel,80600ae6017172620000000047fc0000,Sent Connection oriented channel
7216,30:44.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7217,30:44.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7218,30:44.3,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,80600ae7017172790000000047fc0000,Sent Connection oriented channel
7219,30:44.3,localhost (),remote (),L2CAP,538,Dynamically Allocated Channel,80600ae8017172900000000047fc0000,Sent Connection oriented channel
7220,30:44.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7221,30:44.3,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600ae9017172a70000000047fc0000,Sent Connection oriented channel
7222,30:44.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7223,30:44.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7224,30:44.4,localhost (),remote (),L2CAP,540,Dynamically Allocated Channel,80600aea017172be0000000047fc0000,Sent Connection oriented channel
7225,30:44.4,localhost (),remote (),L2CAP,581,Dynamically Allocated Channel,80600aeb017172d60000000047fc0000,Sent Connection oriented channel
7226,30:44.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7227,30:44.4,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,80600aec017172ed0000000047fc0000,Sent Connection oriented channel
7228,30:44.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7229,30:44.4,localhost (),remote (),L2CAP,552,Dynamically Allocated Channel,80600aed017173040000000047fc0000,Sent Connection oriented channel
7230,30:44.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7231,30:44.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7232,30:44.5,localhost (),remote (),L2CAP,539,Dynamically Allocated Channel,80600aee0171731b0000000047fc0000,Sent Connection oriented channel
7233,30:44.5,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600aef017173330000000047fc0000,Sent Connection oriented channel
7234,30:44.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7235,30:44.5,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600af00171734a0000000047fc0000,Sent Connection oriented channel
7236,30:44.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7237,30:44.5,localhost (),remote (),L2CAP,578,Dynamically Allocated Channel,80600af1017173610000000047fc0000,Sent Connection oriented channel
7238,30:44.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7239,30:44.5,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600af2017173790000000047fc0000,Sent Connection oriented channel
7240,30:44.6,localhost (),remote (),L2CAP,571,Dynamically Allocated Channel,80600af3017173900000000047fc0000,Sent Connection oriented channel
7241,30:44.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7242,30:44.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7243,30:44.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7244,30:44.6,localhost (),remote (),L2CAP,583,Dynamically Allocated Channel,80600af4017173a70000000047fc0000,Sent Connection oriented channel
7245,30:44.6,localhost (),remote (),L2CAP,559,Dynamically Allocated Channel,80600af5017173be0000000047fc0000,Sent Connection oriented channel
7246,30:44.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7247,30:44.6,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,80600af6017173d60000000047fc0000,Sent Connection oriented channel
7248,30:44.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7249,30:44.7,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,80600af7017173ec0000000047fc0000,Sent Connection oriented channel
7250,30:44.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7251,30:44.7,localhost (),remote (),L2CAP,532,Dynamically Allocated Channel,80600af8017174030000000047fc0000,Sent Connection oriented channel
7252,30:44.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7253,30:44.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7254,30:44.7,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600af90171741b0000000047fc0000,Sent Connection oriented channel
7255,30:44.7,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600afa017174320000000047fc0000,Sent Connection oriented channel
7256,30:44.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7257,30:44.8,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600afb017174490000000047fc0000,Sent Connection oriented channel
7258,30:44.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7259,30:44.8,localhost (),remote (),L2CAP,562,Dynamically Allocated Channel,80600afc017174610000000047fc0000,Sent Connection oriented channel
7260,30:44.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7261,30:44.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7262,30:44.8,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,80600afd017174780000000047fc0000,Sent Connection oriented channel
7263,30:44.8,host,controller,HCI_CMD,,,,Sent Read Clock
7264,30:44.8,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,80600afe017174900000000047fc0000,Sent Connection oriented channel
7265,30:44.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7266,30:44.8,controller,host,HCI_EVT,,,,Rcvd Command Complete (Read Clock)[Malformed Packet]
7267,30:44.8,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,80600aff017174a80000000047fc0000,Sent Connection oriented channel
7268,30:44.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7269,30:44.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7270,30:44.9,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,80600b00017174bf0000000047fc0000,Sent Connection oriented channel
7271,30:44.9,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600b01017174d60000000047fc0000,Sent Connection oriented channel
7272,30:44.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7273,30:44.9,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,80600b02017174ee0000000047fc0000,Sent Connection oriented channel
7274,30:44.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7275,30:44.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7276,30:44.9,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,80600b03017175050000000047fc0000,Sent Connection oriented channel
7277,30:45.0,localhost (),remote (),L2CAP,555,Dynamically Allocated Channel,80600b040171751c0000000047fc0000,Sent Connection oriented channel
7278,30:45.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7279,30:45.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7280,30:45.0,localhost (),remote (),L2CAP,548,Dynamically Allocated Channel,80600b05017175330000000047fc0000,Sent Connection oriented channel
7281,30:45.0,localhost (),remote (),L2CAP,541,Dynamically Allocated Channel,80600b060171754a0000000047fc0000,Sent Connection oriented channel
7282,30:45.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7283,30:45.0,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,80600b07017175610000000047fc0000,Sent Connection oriented channel
7284,30:45.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7285,30:45.1,localhost (),remote (),L2CAP,545,Dynamically Allocated Channel,80600b08017175790000000047fc0000,Sent Connection oriented channel
7286,30:45.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7287,30:45.1,localhost (),remote (),L2CAP,536,Dynamically Allocated Channel,80600b09017175900000000047fc0000,Sent Connection oriented channel
7288,30:45.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7289,30:45.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7290,30:45.1,localhost (),remote (),L2CAP,545,Dynamically Allocated Channel,80600b0a017175a70000000047fc0000,Sent Connection oriented channel
7291,30:45.1,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,80600b0b017175bf0000000047fc0000,Sent Connection oriented channel
7292,30:45.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7293,30:45.1,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,80600b0c017175d60000000047fc0000,Sent Connection oriented channel
7294,30:45.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7295,30:45.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7296,30:45.2,localhost (),remote (),L2CAP,564,Dynamically Allocated Channel,80600b0d017175ed0000000047fc0000,Sent Connection oriented channel
7297,30:45.2,localhost (),remote (),L2CAP,561,Dynamically Allocated Channel,80600b0e017176040000000047fc0000,Sent Connection oriented channel
7298,30:45.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7299,30:45.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7300,30:45.2,localhost (),remote (),L2CAP,547,Dynamically Allocated Channel,80600b0f0171761c0000000047fc0000,Sent Connection oriented channel
7301,30:45.2,localhost (),remote (),L2CAP,581,Dynamically Allocated Channel,80600b10017176330000000047fc0000,Sent Connection oriented channel
7302,30:45.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7303,30:45.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7304,30:45.3,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600b110171764a0000000047fc0000,Sent Connection oriented channel
7305,30:45.3,localhost (),remote (),L2CAP,571,Dynamically Allocated Channel,80600b12017176610000000047fc0000,Sent Connection oriented channel
7306,30:45.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7307,30:45.3,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600b13017176780000000047fc0000,Sent Connection oriented channel
7308,30:45.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7309,30:45.3,localhost (),remote (),L2CAP,553,Dynamically Allocated Channel,80600b140171768f0000000047fc0000,Sent Connection oriented channel
7310,30:45.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7311,30:45.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7312,30:45.4,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,80600b15017176a60000000047fc0000,Sent Connection oriented channel
7313,30:45.4,localhost (),remote (),L2CAP,579,Dynamically Allocated Channel,80600b16017176be0000000047fc0000,Sent Connection oriented channel
7314,30:45.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7315,30:45.4,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,80600b17017176d50000000047fc0000,Sent Connection oriented channel
7316,30:45.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7317,30:45.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7318,30:45.4,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,80600b18017176ec0000000047fc0000,Sent Connection oriented channel
7319,30:45.5,localhost (),remote (),L2CAP,550,Dynamically Allocated Channel,80600b19017177030000000047fc0000,Sent Connection oriented channel
7320,30:45.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7321,30:45.5,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600b1a0171771b0000000047fc0000,Sent Connection oriented channel
7322,30:45.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7323,30:45.5,localhost (),remote (),L2CAP,567,Dynamically Allocated Channel,80600b1b017177320000000047fc0000,Sent Connection oriented channel
7324,30:45.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7325,30:45.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7326,30:45.5,localhost (),remote (),L2CAP,532,Dynamically Allocated Channel,80600b1c017177490000000047fc0000,Sent Connection oriented channel
7327,30:45.5,localhost (),remote (),L2CAP,541,Dynamically Allocated Channel,80600b1d017177610000000047fc0000,Sent Connection oriented channel
7328,30:45.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7329,30:45.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7330,30:45.6,localhost (),remote (),L2CAP,581,Dynamically Allocated Channel,80600b1e017177780000000047fc0000,Sent Connection oriented channel
7331,30:45.6,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600b1f0171778f0000000047fc0000,Sent Connection oriented channel
7332,30:45.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7333,30:45.6,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,80600b20017177a60000000047fc0000,Sent Connection oriented channel
7334,30:45.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7335,30:45.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7336,30:45.6,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,80600b21017177bd0000000047fc0000,Sent Connection oriented channel
7337,30:45.7,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,80600b22017177d40000000047fc0000,Sent Connection oriented channel
7338,30:45.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7339,30:45.7,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,80600b23017177eb0000000047fc0000,Sent Connection oriented channel
7340,30:45.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7341,30:45.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7342,30:45.7,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,80600b24017178030000000047fc0000,Sent Connection oriented channel
7343,30:45.7,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,80600b250171781a0000000047fc0000,Sent Connection oriented channel
7344,30:45.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7345,30:45.8,localhost (),remote (),L2CAP,531,Dynamically Allocated Channel,80600b26017178310000000047fc0000,Sent Connection oriented channel
7346,30:45.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7347,30:45.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7348,30:45.8,localhost (),remote (),L2CAP,558,Dynamically Allocated Channel,80600b27017178490000000047fc0000,Sent Connection oriented channel
7349,30:45.8,localhost (),remote (),L2CAP,540,Dynamically Allocated Channel,80600b28017178600000000047fc0000,Sent Connection oriented channel
7350,30:45.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7351,30:45.8,localhost (),remote (),L2CAP,533,Dynamically Allocated Channel,80600b29017178770000000047fc0000,Sent Connection oriented channel
7352,30:45.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7353,30:45.8,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,80600b2a0171788e0000000047fc0000,Sent Connection oriented channel
7354,30:45.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7355,30:45.9,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,80600b2b017178a60000000047fc0000,Sent Connection oriented channel
7356,30:45.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7357,30:45.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7358,30:45.9,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,80600b2c017178bd0000000047fc0000,Sent Connection oriented channel
7359,30:45.9,localhost (),remote (),L2CAP,555,Dynamically Allocated Channel,80600b2d017178d40000000047fc0000,Sent Connection oriented channel
7360,30:45.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7361,30:45.9,localhost (),remote (),L2CAP,558,Dynamically Allocated Channel,80600b2e017178eb0000000047fc0000,Sent Connection oriented channel
7362,30:45.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7363,30:46.0,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,80600b2f017179020000000047fc0000,Sent Connection oriented channel
7364,30:46.0,localhost (),remote (),L2CAP,559,Dynamically Allocated Channel,80600b30017179190000000047fc0000,Sent Connection oriented channel
7365,30:46.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7366,30:46.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7367,30:46.0,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600b31017179300000000047fc0000,Sent Connection oriented channel
7368,30:46.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7369,30:46.0,localhost (),remote (),L2CAP,561,Dynamically Allocated Channel,80600b32017179480000000047fc0000,Sent Connection oriented channel
7370,30:46.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7371,30:46.1,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,80600b330171795f0000000047fc0000,Sent Connection oriented channel
7372,30:46.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7373,30:46.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7374,30:46.1,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600b34017179760000000047fc0000,Sent Connection oriented channel
7375,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7376,30:46.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7377,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7378,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7379,30:46.1,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,80600b350171798d0000000047fc0000,Sent Connection oriented channel
7380,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7381,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014A (opcode 0xFD4A)
7382,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014A [opcode 0xFD4A])
7383,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014B (opcode 0xFD4B)
7384,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014B [opcode 0xFD4B])
7385,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7386,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7387,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014A (opcode 0xFD4A)
7388,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014A [opcode 0xFD4A])
7389,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014B (opcode 0xFD4B)
7390,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014B [opcode 0xFD4B])
7391,30:46.1,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
7392,30:46.1,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
7393,30:46.1,localhost (),remote (),L2CAP,557,Dynamically Allocated Channel,80600b36017179a50000000047fc0000,Sent Connection oriented channel
7394,30:46.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7395,30:46.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7396,30:46.1,localhost (),remote (),L2CAP,535,Dynamically Allocated Channel,80600b37017179bc0000000047fc0000,Sent Connection oriented channel
7397,30:46.2,localhost (),remote (),L2CAP,575,Dynamically Allocated Channel,80600b38017179d30000000047fc0000,Sent Connection oriented channel
7398,30:46.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7399,30:46.2,localhost (),remote (),L2CAP,538,Dynamically Allocated Channel,80600b39017179eb0000000047fc0000,Sent Connection oriented channel
7400,30:46.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7401,30:46.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7402,30:46.2,localhost (),remote (),L2CAP,565,Dynamically Allocated Channel,80600b3a01717a020000000047fc0000,Sent Connection oriented channel
7403,30:46.2,localhost (),remote (),L2CAP,572,Dynamically Allocated Channel,80600b3b01717a190000000047fc0000,Sent Connection oriented channel
7404,30:46.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7405,30:46.3,localhost (),remote (),L2CAP,582,Dynamically Allocated Channel,80600b3c01717a300000000047fc0000,Sent Connection oriented channel
7406,30:46.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7407,30:46.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7408,30:46.3,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,80600b3d01717a470000000047fc0000,Sent Connection oriented channel
7409,30:46.3,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,80600b3e01717a5e0000000047fc0000,Sent Connection oriented channel
7410,30:46.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7411,30:46.3,localhost (),remote (),L2CAP,570,Dynamically Allocated Channel,80600b3f01717a760000000047fc0000,Sent Connection oriented channel
7412,30:46.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7413,30:46.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7414,30:46.4,localhost (),remote (),L2CAP,568,Dynamically Allocated Channel,80600b4001717a8d0000000047fc0000,Sent Connection oriented channel
7415,30:46.4,localhost (),remote (),L2CAP,573,Dynamically Allocated Channel,80600b4101717aa40000000047fc0000,Sent Connection oriented channel
7416,30:46.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7417,30:46.4,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,80600b4201717abc0000000047fc0000,Sent Connection oriented channel
7418,30:46.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7419,30:46.4,localhost (),remote (),L2CAP,566,Dynamically Allocated Channel,80600b4301717ad30000000047fc0000,Sent Connection oriented channel
7420,30:46.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7421,30:46.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7422,30:46.4,localhost (),remote (),L2CAP,558,Dynamically Allocated Channel,80600b4401717aea0000000047fc0000,Sent Connection oriented channel
7423,30:46.5,localhost (),remote (),L2CAP,556,Dynamically Allocated Channel,80600b4501717b010000000047fc0000,Sent Connection oriented channel
7424,30:46.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7425,30:46.5,localhost (),remote (),L2CAP,556,Dynamically Allocated Channel,80600b4601717b180000000047fc0000,Sent Connection oriented channel
7426,30:46.5,localhost (),remote (),L2CAP,560,Dynamically Allocated Channel,80600b4701717b300000000047fc0000,Sent Connection oriented channel
7427,30:46.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7428,30:46.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7429,30:46.5,localhost (),remote (),L2CAP,534,Dynamically Allocated Channel,80600b4801717b470000000047fc0000,Sent Connection oriented channel
7430,30:46.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7431,30:46.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7432,30:46.6,localhost (),remote (),L2CAP,577,Dynamically Allocated Channel,80600b4901717b5e0000000047fc0000,Sent Connection oriented channel
7433,30:46.6,localhost (),remote (),L2CAP,574,Dynamically Allocated Channel,80600b4a01717b750000000047fc0000,Sent Connection oriented channel
7434,30:46.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7435,30:46.6,localhost (),remote (),L2CAP,576,Dynamically Allocated Channel,80600b4b01717b8c0000000047fc0000,Sent Connection oriented channel
7436,30:46.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
7437,30:46.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
